0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:15 +0900] "GET /myapp/resources/lib/lightbox/images/loading.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:15 +0900] "GET /myapp/resources/lib/lightbox/images/next.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:18 +0900] "GET /myapp/serviceSales1.do HTTP/1.1" 200 21920
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:18 +0900] "GET /myapp/resources/css/revenueChart.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:18 +0900] "GET /myapp/resources/css/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:18 +0900] "GET /myapp/resources/css/serviceSales1.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:18 +0900] "GET /myapp/resources/lib/lightbox/js/lightbox.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:18 +0900] "GET /myapp/resources/js/serviceSales1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:18 +0900] "GET /myapp/resources/img/non.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:18 +0900] "GET /myapp/cropArea.do?crop=spotato HTTP/1.1" 200 364
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:18 +0900] "GET /myapp/cropProfile.do?selectCrop=spotato HTTP/1.1" 200 359
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:18 +0900] "GET /myapp/resources/img/profile_spotato.jpg HTTP/1.1" 200 2927381
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:44 +0900] "GET /myapp/resources/img/profile_spotato.jpg HTTP/1.1" 200 2927381
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/serviceSales1.do HTTP/1.1" 200 21920
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2936
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/css/revenueChart.css HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/lib/animate/animate.min.css HTTP/1.1" 200 16970
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/css/serviceSales1.css HTTP/1.1" 200 14283
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/lib/lightbox/css/lightbox.min.css HTTP/1.1" 200 2608
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/css/bootstrap.min.css HTTP/1.1" 200 164063
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/css/header.css HTTP/1.1" 200 1348
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9028
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42766
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/lib/counterup/counterup.min.js HTTP/1.1" 200 2406
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/lib/parallax/parallax.min.js HTTP/1.1" 200 6864
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/lib/lightbox/js/lightbox.js HTTP/1.1" 200 18410
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/js/serviceSales1.js HTTP/1.1" 200 15745
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/js/userMgmt.js HTTP/1.1" 200 7212
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/img/logo.png HTTP/1.1" 200 16216
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:52 +0900] "GET /myapp/resources/img/non.jpg HTTP/1.1" 200 1447811
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:53 +0900] "GET /myapp/cropArea.do?crop=spotato HTTP/1.1" 200 364
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:53 +0900] "GET /myapp/resources/lib/lightbox/images/close.png HTTP/1.1" 200 280
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:53 +0900] "GET /myapp/resources/lib/lightbox/images/prev.png HTTP/1.1" 200 1360
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:53 +0900] "GET /myapp/resources/lib/lightbox/images/next.png HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:53 +0900] "GET /myapp/resources/lib/lightbox/images/loading.gif HTTP/1.1" 200 8476
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:53 +0900] "GET /myapp/cropProfile.do?selectCrop=spotato HTTP/1.1" 200 359
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:53 +0900] "GET /myapp/resources/img/favicon.ico HTTP/1.1" 200 318
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:53 +0900] "GET /myapp/resources/img/profile_spotato.jpg HTTP/1.1" 200 2927381
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:58 +0900] "GET /myapp/cropArea.do?crop=greenonion HTTP/1.1" 200 444
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:58 +0900] "GET /myapp/cropProfile.do?selectCrop=greenonion HTTP/1.1" 200 516
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:52:58 +0900] "GET /myapp/resources/img/profile_greenonion.jpg HTTP/1.1" 200 31412
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:04 +0900] "GET /myapp/salesCheck.do?selectCrop=greenonion&selectArea=gurye HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:07 +0900] "POST /myapp/serviceCostGo.do HTTP/1.1" 200 46291
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:07 +0900] "GET /myapp/resources/lib/animate/animate.min.css HTTP/1.1" 200 16970
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:07 +0900] "GET /myapp/resources/lib/lightbox/css/lightbox.min.css HTTP/1.1" 200 2608
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:07 +0900] "GET /myapp/resources/css/style.css HTTP/1.1" 200 10121
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:07 +0900] "GET /myapp/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2936
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:07 +0900] "GET /myapp/resources/css/serviceCost.css HTTP/1.1" 200 10380
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:07 +0900] "GET /myapp/resources/css/bootstrap.min.css HTTP/1.1" 200 164063
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42766
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/lib/parallax/parallax.min.js HTTP/1.1" 200 6864
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9028
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/lib/counterup/counterup.min.js HTTP/1.1" 200 2406
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/lib/lightbox/js/lightbox.min.js HTTP/1.1" 200 9418
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/js/main.js HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/js/userMgmt.js HTTP/1.1" 200 7212
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/img/logo.png HTTP/1.1" 200 16216
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/js/serviceCost.js HTTP/1.1" 200 30025
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/img/non.jpg HTTP/1.1" 200 1447811
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/lib/lightbox/js/lightbox.min.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/lib/lightbox/images/next.png HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/lib/lightbox/images/loading.gif HTTP/1.1" 200 8476
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/lib/lightbox/images/close.png HTTP/1.1" 200 280
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:08 +0900] "GET /myapp/resources/lib/lightbox/images/prev.png HTTP/1.1" 200 1360
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:15 +0900] "GET /myapp/policySelect.do?selectCrop=greenonion&selectArea=gurye&selectAge=30&selectPeriod=1 HTTP/1.1" 200 509
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:16 +0900] "GET /myapp/operCost.do?selectCrop=greenonion&selectArea=gurye HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "POST /myapp/serviceProfitGo.do HTTP/1.1" 200 17479
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2936
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/lib/lightbox/css/lightbox.min.css HTTP/1.1" 200 2608
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/css/serviceProfit.css HTTP/1.1" 200 4229
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/lib/animate/animate.min.css HTTP/1.1" 200 16970
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/css/style.css HTTP/1.1" 200 10121
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/css/bootstrap.min.css HTTP/1.1" 200 164063
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/lib/counterup/counterup.min.js HTTP/1.1" 200 2406
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/lib/parallax/parallax.min.js HTTP/1.1" 200 6864
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9028
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42766
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/js/main.js HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/lib/lightbox/js/lightbox.min.js HTTP/1.1" 200 9418
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/js/serviceProfit.js HTTP/1.1" 200 9240
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/js/userMgmt.js HTTP/1.1" 200 7212
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/img/logo.png HTTP/1.1" 200 16216
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/img/non.jpg HTTP/1.1" 200 1447811
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/lib/lightbox/js/lightbox.min.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/lib/lightbox/images/loading.gif HTTP/1.1" 200 8476
0:0:0:0:0:0:0:1 - - [25/Aug/2023:12:53:22 +0900] "GET /myapp/resources/lib/lightbox/images/next.png HTTP/1.1" 200 1350
